BALACHKY PACKAGED BINARY TRACE MANIFEST
Paths are relative to the Balachky onedir root.
Binary count: 269
Version source: PE FileVersion; when absent, owning-package METADATA or companion-runtime PE provenance.
Hash command: Get-FileHash -Algorithm SHA256 -LiteralPath <file>

BINARY TRACE BEGIN
file	version	upstream	license	sha256
_internal/av/stream.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	03e4b550442dee110ebdf035ca2798b583f8f6c67f0ec9ef2db8641f06190999
_internal/av/subtitles/codeccontext.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	d0245ec3ae9a0377e24fa97e7bbe99a685d510f8b7d7ec4e08a6e15aefeae190
_internal/av/subtitles/stream.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	f4b6f0be5d7e33d36aff86aa1e9385ec57423a8037b46a306436725534a1a704
_internal/av/subtitles/subtitle.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	12a9ab0d14eb5f2c869067900f4210ddc1b38b00e98900e1351a5023deadb60e
_internal/av/swresample-7.dll	7.2.100 (PE FileVersion)	https://ffmpeg.org	LGPL-3.0-or-later	7e143c2407dd6ca1a4982b2f0da4f67d44bb0e79760647fea50b7b16c9d47af5
_internal/av/swscale-10.dll	10.2.100 (PE FileVersion)	https://ffmpeg.org	LGPL-3.0-or-later	cd2a6b3d721bbce4e6113b9de7c9f333bec314add9ed8ac3c7c7704b4beafd89
_internal/av/utils.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	c829d65a337430108cba35dedad82e585fc03ffbfc6f6956e1ebe7c514319463
_internal/av/video/codeccontext.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	a2f0d526bcbccb5bb7e0d03374a671b1bb8e7a035f025bfb921f7f3f3b3b759f
_internal/av/video/format.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	20d09217072f58557449f70485ed5e6f87c0e0a9bbe801c08fbb5e804dc623e2
_internal/av/video/frame.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	d8fa009d8c0f9bb3677ef91689298b79d8b6631a88c2572daeee107323c892c0
_internal/av/video/plane.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	395f1d6d77e86f607dd62f0bf00946925e2bd6ddd0a338c39b871a37d5fd1b36
_internal/av/video/reformatter.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	2698ef6ca4971334e28bda4ecf7d16c2f3aa313bf7faaf7ba7a03aceb4f37ea4
_internal/av/video/stream.pyd	av 18.0.0 (METADATA)	https://github.com/PyAV-Org/PyAV	BSD-3-Clause	9074a698191ead62756c994184eb46e4816e049af88ab684963c9dcb6d8f0c30
_internal/charset_normalizer/cd.cp312-win_amd64.pyd	charset-normalizer 3.4.9 (METADATA)	https://github.com/jawah/charset_normalizer	MIT	be1d8801c9785a52e5bc1b0c77ceca2c88041a5d9b9bac7162d767f712ea10e3
_internal/charset_normalizer/md.cp312-win_amd64.pyd	charset-normalizer 3.4.9 (METADATA)	https://github.com/jawah/charset_normalizer	MIT	a3d9c05de6a69b7adc024de7b3ffe823e8c72f080e4a89d1aac4b24173945815
_internal/cryptography/hazmat/bindings/_rust.pyd	cryptography 48.0.1 (METADATA)	https://github.com/pyca/cryptography	Apache-2.0 OR BSD-3-Clause	cbae8065586611b18e9ffba1885af0b3ba9c52b9e79c85ca4a33264c626e159d
_internal/ctranslate2/_ext.cp312-win_amd64.pyd	ctranslate2 4.7.2 (METADATA)	https://github.com/OpenNMT/CTranslate2	MIT	cebdbabd69bbe3a24b933584b5fa9fe13534918014abe5a7aa6c92c81feccdb0
_internal/ctranslate2/ctranslate2.dll	ctranslate2 4.7.2 (METADATA)	https://github.com/OpenNMT/CTranslate2	MIT	dabe01067299cc323c6c19bddeeeafa143c911a65f289cfd5f56747790243a52
_internal/ctranslate2/cudnn64_9.dll	9.10.2.21 (PE FileVersion)	https://developer.nvidia.com/cudnn	NVIDIA cuDNN Software License Agreement	9edbcdff73b0af070eb160b2ce66e59feca04aa017351d8eedcc5e8e149967d2
_internal/ctranslate2/libiomp5md.dll	20250910 (PE FileVersion)	https://www.intel.com/content/www/us/en/developer/tools/oneapi/base-toolkit-download.html	Intel End User License Agreement for Developer Tools	982233366b0afcda1e0f55a0b134097e35b779613f54ddb69e685e6cd06b755f
_internal/frozenlist/_frozenlist.cp312-win_amd64.pyd	frozenlist 1.8.0 (METADATA)	https://github.com/aio-libs/frozenlist	Apache-2.0	ac03ce4d67b103af56efa5a436954c6c5e4da0eafec878a31298f2b8ce9c6f96
_internal/hf_xet/hf_xet.pyd	hf-xet 1.5.2 (METADATA)	https://github.com/huggingface/xet-core	Apache-2.0	1d7086190c8f67568f670d4e1e1493097ce31058a634d9ce5c7f2922875e13e6
_internal/libcrypto-3-x64.dll	3.5.6 (PE FileVersion)	https://github.com/openssl/openssl	Apache-2.0	ef8dc7e412a064e8bdc9243f8b71dcece44d837794047a69f80b491df8ed25e6
_internal/libcrypto-3.dll	3.0.16 (PE FileVersion)	https://github.com/openssl/openssl	Apache-2.0	ccfffddcd3defb8d899026298af9af43bc186130f8483d77e97c93233d5f27d7
_internal/libffi-8.dll	CPython 3.12.10 runtime (python312.dll PE FileVersion; component has no version resource)	https://github.com/libffi/libffi	MIT	eff52743773eb550fcc6ce3efc37c85724502233b6b002a35496d828bd7b280a
_internal/libssl-3-x64.dll	3.5.6 (PE FileVersion)	https://github.com/openssl/openssl	Apache-2.0	3f73db31036a78cc7f0749c199c8ca594c947ab991b9daed646d73729d1f5c4a
_internal/libssl-3.dll	3.0.16 (PE FileVersion)	https://github.com/openssl/openssl	Apache-2.0	007142039f04d04e0ed607bda53de095e5bc6a8a10d26ecedde94ea7d2d7eefe
_internal/llama_cpp/lib/ggml-base.dll	llama-cpp-python 0.3.34 (METADATA)	https://github.com/ggml-org/llama.cpp	MIT	ff7c22159b5f261f787d8b7c3f4b6bfad7e576ad78c7f549b45a3ad9a9d8a790
_internal/llama_cpp/lib/ggml-cpu.dll	llama-cpp-python 0.3.34 (METADATA)	https://github.com/ggml-org/llama.cpp	MIT	e54cfb14e37e68a9144685c5cea158d83cd7aad1833f3e305e00861ba213641f
_internal/llama_cpp/lib/ggml.dll	llama-cpp-python 0.3.34 (METADATA)	https://github.com/ggml-org/llama.cpp	MIT	fd531597881fc6a070dcc70756648d37e19177f72c338c932ae8b99ad31f3ace
_internal/llama_cpp/lib/llama.dll	llama-cpp-python 0.3.34 (METADATA)	https://github.com/ggml-org/llama.cpp	MIT	4de986137563abb682ef339dadd86768368ded12aa76ee9f41450c195741f209
_internal/llama_cpp/lib/mtmd.dll	llama-cpp-python 0.3.34 (METADATA)	https://github.com/ggml-org/llama.cpp	MIT	de95e62251aaee3e3137dd66aaebc62b65ec6908cad8ce4d8041deaca6459cd9
_internal/lxml/_elementpath.cp312-win_amd64.pyd	lxml 6.1.1 (METADATA)	https://github.com/lxml/lxml	BSD-3-Clause	b445db501dba7797e2743e720d47106be9db86dff70aff1ac660da558545ca07
_internal/lxml/builder.cp312-win_amd64.pyd	lxml 6.1.1 (METADATA)	https://github.com/lxml/lxml	BSD-3-Clause	cdd6dfe72b472034187f3b49b628ec5b8b92c9f305a984c55d2d257afdadd0a2
_internal/lxml/etree.cp312-win_amd64.pyd	lxml 6.1.1 (METADATA)	https://github.com/lxml/lxml	BSD-3-Clause	b5cef7d22ab972de3fee18e3787730ba74ecd12d5896eaa3660ebde418219669
_internal/lxml/html/_difflib.cp312-win_amd64.pyd	lxml 6.1.1 (METADATA)	https://github.com/lxml/lxml	BSD-3-Clause	d06cd3f667b868c9882b172f056ea7eb0157ce22845db893cca2634d25a848fc
_internal/lxml/html/diff.cp312-win_amd64.pyd	lxml 6.1.1 (METADATA)	https://github.com/lxml/lxml	BSD-3-Clause	6f2046cb59234ba30ce56a5424a054d33fa5395f31e886fff516a1654575a9b1
_internal/lxml/objectify.cp312-win_amd64.pyd	lxml 6.1.1 (METADATA)	https://github.com/lxml/lxml	BSD-3-Clause	ad4d1aabe85561cc06f503fb5758a45c3850a12f8719f1d66af06bd74553cf83
_internal/lxml/sax.cp312-win_amd64.pyd	lxml 6.1.1 (METADATA)	https://github.com/lxml/lxml	BSD-3-Clause	57c38c31989fd3da9cedb47f762e42eae4bcaeb0e0698aaac9e7c3980d58d25b
_internal/markupsafe/_speedups.cp312-win_amd64.pyd	MarkupSafe 3.0.3 (METADATA)	https://github.com/pallets/markupsafe	BSD-3-Clause	6107cd12e027357194947a9e4881aecf468790d2cb6ef4dd6ec77f5736232098
_internal/msvcp140.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	708dd7bbc7bd23bce9e93f7837a70c2dd7ad55cff43801e92c0f7fcd7dda47cd
_internal/multidict/_multidict.cp312-win_amd64.pyd	multidict 6.7.1 (METADATA)	https://github.com/aio-libs/multidict	Apache-2.0	a7411fadf931b119427b537fcc6467f63179a7a7c29c603b89b1bc8be0733f8f
_internal/numpy.libs/libscipy_openblas64_-63c857e738469261263c764a36be9436.dll	numpy 2.4.6 (METADATA)	https://github.com/OpenMathLib/OpenBLAS	BSD-3-Clause	63c857e738469261263c764a36be9436ebdeaa272e340a828f42047a97131080
_internal/numpy.libs/msvcp140-a4c2229bdc2a2a630acdc095b4d86008.dll	14.40.33810.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	a4c2229bdc2a2a630acdc095b4d86008e5c3e3bc7773174354f3da4f5beb9cde
_internal/numpy/_core/_multiarray_tests.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	4429c703c34706550d2ff582e6b61f1639618ead82bdd79f795372b5d8d99274
_internal/numpy/_core/_multiarray_umath.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	80e7dc34f51cf6cef24da060e1e8620936b2cf188bae0ea367dc8619b2316204
_internal/numpy/fft/_pocketfft_umath.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	9bdebd71ec1d4b301d0874a0d906d9d4b1cc1ea8331a6d98cd02b9ca2b99e9d4
_internal/numpy/linalg/_umath_linalg.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	b465dda08f9238ae83b05a0acbfbddec969d0b5fc5de366bbbe312a4600d6e31
_internal/numpy/random/_bounded_integers.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	32b8584df91938ed48412b8033337623aedda14754b5f16da7ecd6240cd37651
_internal/numpy/random/_common.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	7bad497891be587c15d9c5f1c10d7dafaa29c3811b6da656c0d279ec550a64de
_internal/numpy/random/_generator.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	0037c60072091c1f79f4f72426da3ce75ae59152549ebd601a5750fc38ab552c
_internal/numpy/random/_mt19937.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	5bca9225bb4688c0c010c53e60acf15e7fe9de0732e200ccdac509b48628e86a
_internal/numpy/random/_pcg64.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	aaf391493c2a70781e2c6f757cd8e18839718d79a145a6250b36d267088bb5bc
_internal/numpy/random/_philox.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	86329e7846f674b53fcd09f4cff3abac76f825a764e21b587f14df1e258c114a
_internal/numpy/random/_sfc64.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	c582965a7338b791b98d6397ebd58755002bbc06239d44535377fa53639d29ef
_internal/numpy/random/bit_generator.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	472d4d7369bdc1c9444f7504f6d574090b3deda72536ac286139780659438b02
_internal/numpy/random/mtrand.cp312-win_amd64.pyd	numpy 2.4.6 (METADATA)	https://github.com/numpy/numpy	BSD-3-Clause AND 0BSD AND MIT AND Zlib AND CC0-1.0	be0ae4e7991e5e72ad6e07edcf034f93a31ab163da499b716354acd9da177367
_internal/onnxruntime/capi/onnxruntime_providers_shared.dll	1.27.20260615.2.8f0278c (PE FileVersion)	https://github.com/microsoft/onnxruntime	MIT	844479db095b130f877d5b3da4b397b9752610b224f84c186487b7d0fbd90512
_internal/onnxruntime/capi/onnxruntime_pybind11_state.pyd	onnxruntime 1.27.0 (METADATA)	https://github.com/microsoft/onnxruntime	MIT	d1207006fd0a0c70902f8dad6b099c26db02890383d8b30d6fa5a6ffea6c8141
_internal/onnxruntime/capi/onnxruntime.dll	1.27.20260615.2.8f0278c (PE FileVersion)	https://github.com/microsoft/onnxruntime	MIT	bbb4ff18db820c24ad6d9196ecdc7a62d6099268eaadf264813a23591d4d15cc
_internal/PIL/_avif.cp312-win_amd64.pyd	Pillow 12.3.0 (METADATA)	https://github.com/python-pillow/Pillow	MIT-CMU	6731dce52baab0b96b0eeb3c664844b5b42c2168ea8668af2430e2fbdd2dfbd8
_internal/PIL/_imaging.cp312-win_amd64.pyd	Pillow 12.3.0 (METADATA)	https://github.com/python-pillow/Pillow	MIT-CMU	c8c519ec72bf75b2945b4fc4afa854af2fca8b970a403134f9ddda3e164d85e9
_internal/PIL/_imagingcms.cp312-win_amd64.pyd	Pillow 12.3.0 (METADATA)	https://github.com/python-pillow/Pillow	MIT-CMU	c89c633ae1bf3f26a327d14ff688db66628e19c9866ab925479f27dcb60a2d6f
_internal/PIL/_imagingft.cp312-win_amd64.pyd	Pillow 12.3.0 (METADATA)	https://github.com/python-pillow/Pillow	MIT-CMU	77c6d37de41733df40fb36d9af47644989ac17da036515e759303969edb22c48
_internal/PIL/_imagingmath.cp312-win_amd64.pyd	Pillow 12.3.0 (METADATA)	https://github.com/python-pillow/Pillow	MIT-CMU	82ac45c41a008854d05f67deda298b65a7bed850d0d79a3af861ed583f6e7d62
_internal/PIL/_imagingtk.cp312-win_amd64.pyd	Pillow 12.3.0 (METADATA)	https://github.com/python-pillow/Pillow	MIT-CMU	690cc1cae4a2dc8594a342b9241e691dcc89d81dad4cddcefdf285275365a2b1
_internal/PIL/_webp.cp312-win_amd64.pyd	Pillow 12.3.0 (METADATA)	https://github.com/python-pillow/Pillow	MIT-CMU	9823cebb84f425af3ac1e7437259bc176e7ad7e25d7fa829b0e1a3e55c11be70
_internal/propcache/_helpers_c.cp312-win_amd64.pyd	propcache 0.5.2 (METADATA)	https://github.com/aio-libs/propcache	Apache-2.0	c31395d9bc4730221b97e81708658827b7fdf3432152025d32b6a5520959ca1c
_internal/psutil/_psutil_windows.pyd	psutil 7.2.2 (METADATA)	https://github.com/giampaolo/psutil	BSD-3-Clause	0035450801bd7d938e9e146c5ec28e619cb5a5f4a18cdc53ac7e9734c7f94f78
_internal/pydantic_core/_pydantic_core.cp312-win_amd64.pyd	pydantic-core 2.46.4 (METADATA)	https://github.com/pydantic/pydantic-core	MIT	775bcb0ce04b93cb18410bb28e589e1dd6a441f1f93007d2dc80a305d70c74c9
_internal/pyexpat.pyd	3.12.10 (PE FileVersion)	https://github.com/python/cpython	PSF-2.0	d615e193d1affcdbfe504e90d3621cbdcff94bf72b79d899126534507fd6d27a
_internal/PySide6/avcodec-61.dll	61.19.101 (PE FileVersion)	https://ffmpeg.org	LGPL-2.1-or-later	a3127f36742b58827411a561489505e38a8ccbcc6a3bc2f1ee58abfe700ced15
_internal/PySide6/avformat-61.dll	61.7.100 (PE FileVersion)	https://ffmpeg.org	LGPL-2.1-or-later	bbacff3524c192eaf129dd6f838c0eee65abe56fe5109b9bede839a0823f8fa3
_internal/PySide6/avutil-59.dll	59.39.100 (PE FileVersion)	https://ffmpeg.org	LGPL-2.1-or-later	615df5bb9903887b6f56a47f17fc169cd42753b9b9db7f162c74731c45612df6
_internal/PySide6/MSVCP140_1.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	b2113956aa3fcb9decfe65be1ee7829f8e3ae0899633ae89fe04888ada201594
_internal/PySide6/MSVCP140_2.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	1b806b427ffb573deff8478cf6fe336465fe2c67e0919bb95f452b6f31d25736
_internal/PySide6/MSVCP140.dll	14.44.35211.0 (PE FileVersion)	https://learn.microsoft.com/cpp/windows/redistributing-visual-cpp-files	Microsoft Visual C++ Runtime redistributable	708dd7bbc7bd23bce9e93f7837a70c2dd7ad55cff43801e92c0f7fcd7dda47cd
_internal/PySide6/opengl32sw.dll	PySide6 6.11.1 wheel (METADATA; component has no version resource)	https://gitlab.freedesktop.org/mesa/mesa	MIT	4a7d90f91fdecb5df7b426bc2d05974b8d7ffa450af2d1f93f3eca05800718da
_internal/PySide6/plugins/generic/qtuiotouchplugin.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	1ee2810eef83dbb2740d4f796f8149dc5752ffd3dd60e39796a9a4d6a6a0ae38
_internal/PySide6/plugins/iconengines/qsvgicon.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	dd60826f1959faa7ea137e00959717450da9f2e0c151054daeff1e9d1226fab2
_internal/PySide6/plugins/imageformats/qgif.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	8b8dea2abaed333f1fbbdf3c8867ceb6040722c88a1fb81ea451f8b8bc9e8ee0
_internal/PySide6/plugins/imageformats/qicns.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	6a5aed435989d54234c16581e66f6a59137bfccd180565a217a8676bcda6dc8d
_internal/PySide6/plugins/imageformats/qico.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	f81378dd51392ff0d3ae094d5e59dfc4fa664a0ef4d756d6ed40584f90af2758
_internal/PySide6/plugins/imageformats/qjpeg.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	97af9ceaf3ebefefeb7aede27ae07b73ae1d2ed479427beebf61c58654361d43
_internal/PySide6/plugins/imageformats/qpdf.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	273a1b6daaf3c0def92902044cf35d0ec65e56f904acb7fbf428d80dae2bb9d5
_internal/PySide6/plugins/imageformats/qsvg.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	d4100055c3a4d6c1bca5e303e3d2049bde54d4e916442ee0a3e9b4dfa7d416fc
_internal/PySide6/plugins/imageformats/qtga.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	50f0e6ff9b7fca9386ccad52eb5e83466774e6282c9532b03b11e5a64951dffb
_internal/PySide6/plugins/imageformats/qtiff.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	087a3425962e838c35c9073bdf8de13712466e9b9590717666af7839db068dba
_internal/PySide6/plugins/imageformats/qwbmp.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	28a6447d44169acbf2eab38c475dc0aa9e32abb3f29f72257726497353b9bf63
_internal/PySide6/plugins/imageformats/qwebp.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	3e2bf546a3885cbe3e2b64058b1c58377d3c8822f51b37ba967f61e8054d7719
_internal/PySide6/plugins/multimedia/ffmpegmediaplugin.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	049c84e9f2c253f0aaa43f035002ac76b3fe59fc8d42c3d3015e2416bf6b4f5f
_internal/PySide6/plugins/multimedia/windowsmediaplugin.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	47b127205e89618a78962bd94596e568cc9b0f98ed6dee81c21aac35b7b5ea71
_internal/PySide6/plugins/networkinformation/qnetworklistmanager.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	aeef84e74d3114f62f4650305b403ef9f81e8c05bc67c86683d999c5c1243926
_internal/PySide6/plugins/platforminputcontexts/qtvirtualkeyboardplugin.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	d116b216a50037cbfa6ee9afd94bea357cdbee263e0f9b8c6ef2e811da29eb70
_internal/PySide6/plugins/platforms/qdirect2d.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	f099af483b0d71a6a028bc15ad98a407e4c820400e6626cdc8e66b5f5e4cfed2
_internal/PySide6/plugins/platforms/qminimal.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	97d81b9ee7cbbeb68e46eefce24d4b929b7a24cc646cebe3d4d03e2734f97935
_internal/PySide6/plugins/platforms/qoffscreen.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	426266e8ba0ea07c416616ad9973702fe126d4559cb2ee11e1c9bdbae85ba755
_internal/PySide6/plugins/platforms/qwindows.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	54d736de022f707e9f7f555e4c9f9e993253cd5b0ee2364e6a9458c180828c42
_internal/PySide6/plugins/styles/qmodernwindowsstyle.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	9af96b09ebaf7ff13e22c70bf69b9c3f226f069375d1a9f9efd63e944e43f5fb
_internal/PySide6/plugins/tls/qcertonlybackend.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	45b9f59593a1567f7d6725ddfa53f667f8f26b7795b1e2d0e1080a4025bafc02
_internal/PySide6/plugins/tls/qopensslbackend.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	c7222880a7defe7a5c84f5871cdc7e34df22f3de6646026683042fab5c22b561
_internal/PySide6/plugins/tls/qschannelbackend.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	d09487a64be0e1d4545a8230e7fe05d163375610adf175407a6742944f16deb9
_internal/PySide6/pyside6.abi3.dll	PySide6 6.11.1 (METADATA)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	d4072be872b31f3748de5e6c28cb2976dafbf063d3ccfa38e5dabda29babcdaf
_internal/PySide6/Qt6Core.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	65fe6224b6c47a15b058738031d31dce9928c4d7a58e1b8db6434f6f5cddd702
_internal/PySide6/Qt6DataVisualization.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	f4bbfc106550c4e205eb7175e76f532c975537f46e6cf8d0843e4d59e2401454
_internal/PySide6/Qt6Gui.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	cd071161ad325ff2de92b0e33d71334ef20712544796949623ce92dfb3957e90
_internal/PySide6/Qt6Multimedia.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	dc32f2cbb90e42d4daa3215f24fb42f5396911379d7f10e89df8cf14a765760a
_internal/PySide6/Qt6MultimediaWidgets.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	8ee4991f792cfcb10b7a125e905393dcb6b2ac9c2eac70c55133ba265395327a
_internal/PySide6/Qt6Network.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	dfd0dd852274a5fe9b3c7d2dd9fffe7e2117d28c10fc862174d6675d42395177
_internal/PySide6/Qt6OpenGL.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	b31d20dc5ab28731d43ac5312c46c8fe1c39ea3e9614c46e6419b4debc87c1eb
_internal/PySide6/Qt6OpenGLWidgets.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	2bf39d881bc9f489652805c5f983262b4ecfbaadccebe2e8a8a5d0ba4ca4decd
_internal/PySide6/Qt6Pdf.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	cf8ae19cf5f98db4a3ae332fbe6bd00bc4cdf5ca5779f88b2071cf8180610106
_internal/PySide6/Qt6Qml.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	5dd60d8e2048557bc1b8a57f6bb44986f45d693c3b0930d1341b07089478f09d
_internal/PySide6/Qt6QmlMeta.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	1ae5a50e8defa2b60518a2261a2472ecf4d3e3ca965780339953d658844d4aa0
_internal/PySide6/Qt6QmlModels.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	1ec0d115747d65a994798064618ffd9e3e9efa1548297e64e08c49c9a98f0feb
_internal/PySide6/Qt6QmlWorkerScript.dll	6.11.1.0 (PE FileVersion)	https://code.qt.io/cgit/pyside/pyside-setup.git	LGPL-3.0-only	3a764b6c2bc8cb21f009485e7410e6d29b9edd5e0addbed8fb89292c0ab64c97
